time                                       H2(g) --> 2H*                               H2O(g) --> H2O*                             CO(g) --> CO*                               CO2(g) --> CO2*                             CH4(g) --> H* + CH3*                        CH3COOH(g) --> CH3COOH*                     OH* --> H* + O*                            H* + OH* --> H2O*                          O* + C* --> CO*                             O* + CO* --> CO2*                           COOH* --> OH* + CO*                        COOH* --> H* + CO2*                        CCO* --> C* + CO*                          CCOO* --> C* + CO2*                        CCOO* --> O* + CCO*                         CCOOH* --> C* + COOH*                      CCOOH* --> OH* + CCO*                      CCOOH* --> H* + CCOO*                      CH* --> H* + C*                            CHCO* --> H* + CCO*                        CHCO* --> CO* + CH*                        CHCOO* --> H* + CCOO*                      CHCOO* --> CO2* + CH*                      CHCOO* --> O* + CHCO*                      CHCOOH* --> COOH* + CH*                    CHCOOH* --> H* + CCOOH*                    CHCOOH* --> OH* + CHCO*                    CHCOOH* --> H* + CHCOO*                     CH2* --> H* + CH*                          CH2CO* --> H* + CHCO*                      CH2CO* --> CO* + CH2*                      CH2COO* --> H* + CHCOO*                    CH2COO* --> CO2* + CH2*                    CH2COO* --> O* + CH2CO*                    CH2COOH* --> COOH* + CH2*                  CH2COOH* --> H* + CHCOOH*                  CH2COOH* --> OH* + CH2CO*                   CH2COOH* --> H* + CH2COO*                   CH3* --> H* + CH2*                          CH3CO* --> H* + CH2CO*                     CH3CO* --> CO* + CH3*                      CH3COO* --> H* + CH2COO*                   CH3COO* --> CO2* + CH3*                    CH3COO* --> O* + CH3CO*                    CH3COOH* --> H* + CH2COOH*                 CH3COOH* --> COOH* + CH3*                  CH3COOH* --> OH* + CH3CO*                   CH3COOH* --> H* + CH3COO*                
1.22690240386873483657836914062499765e-10  -2.76564342543068329695967674336127885e-29  -5.52893138831838710814382811013215966e-44  -3.20403816468823508634257019522519309e-46  -1.97676161919401518793115045405612316e-33  -3.46829403969316917318471955332737566e-23  -3.6613176949584253001063904339474581e-01   1.3815266413182197324972817288929475e-29   5.52893138831838831813596163661305058e-44  -3.51853540565764065229730554239195918e-88  -1.34172729743667976755945447652016181e-75  1.03636215919407545024226894301656293e-34  5.61091065583068657002799939112618932e-34  1.67005747250334110505629555684921632e-59  6.20938049033561377662082000357601222e-43   7.46797384550739799637653323605473741e-55  5.77087371147315354418193715093352047e-54  6.52109668109474460762849093341422854e-48  1.15338296071332060044580400454501502e-42  1.04081544950172354629463111834923761e-50  1.56870388533630512845495406685518916e-49  1.34796531755375628976824838252930241e-41  6.53614080542133744148696202019957156e-41  1.49607062845173508979997974966047854e-39  5.48240596441239592908273374722730108e-50  3.66326642604118150211796706313345203e-35  3.65764732456511257221924970231057351e-28  9.87994990809406936613330329830829004e-46   1.05376614411291662830440051658862768e-42  3.93360787407188141385848460133749597e-31  1.31633596592521399292887827453039886e-36  2.36516052068870043040022763992015147e-41  1.24416468875840862816802926395046121e-33  1.6859761332905851282390093205355014e-41   1.70199925379856388116891700030323648e-35  2.1482437610891693498297609657236825e-30   4.66213128177300684631638450118188068e-23   4.53619203604304164974232527345492118e-28   2.55601263636402764290667232252799568e-29  -1.06148275689326861312495217448833824e-32  7.36441674719802136888856611654326897e-30  2.32226803915958885587951354399366626e-32  1.49916561902466907351336761623519074e-23  1.41566904005961869729941282164323684e-33  1.94419167800557584228743860131683576e-28  9.68171386954774434300264158501089298e-14  1.77835688463493122108867539393543154e-28   1.56543738552413174748242949194442885e-17  6.87568143529157124348392902431512777e-07
1.2593170329928398132324218749999986e-10   -2.91370999048560901754700662596324484e-29  -5.82493841206309594456572095924707443e-44  -3.37557760829845293111882685022934796e-46  -2.02907891198652641424408613617816968e-33  -3.70591873989532386410076228875333923e-23  -4.22800391793051051268796907791993386e-01  1.41802645399729460897883249339209531e-29  5.82493841206309718652578458831668065e-44  -3.70691256435094737711867209576851433e-88  -1.37723766914063887479255341957185023e-75  1.06391143756511495620836993527118748e-34  5.76006366976619874523989994875230028e-34  1.9701345589646133594452581455055054e-59   7.3119683551070999923212682600163371e-43    8.79404773473080716903661945308348185e-55  6.30522274066648181451017169516637024e-54  7.12491195327634633625174014487091725e-48  1.26017945222551519204383955745040178e-42  1.13020215280326307973766483443911857e-50  1.71395620753091146741243733972037062e-49  1.47277860732928183897086112943321445e-41  7.14135048538475008990433121439076331e-41  1.63459830911261238889539539488301022e-39  5.99004575644371878589859826994161335e-50  3.85938905356848676293729764523889161e-35  3.85346911867828365739879580608469411e-28  1.0408899078167833498354262074428407e-45    1.1101822932397175200379384550915308e-42   4.12507339826753901421139340885268912e-31  1.38680974655525161110698155883432605e-36  2.49178609957173679594455322720809629e-41  1.31077457422890184544184068018097741e-33  1.77623964756580642767068267548273003e-41  1.79312061127698801908747171726017353e-35  2.20500017280296739746035795225171479e-30  4.78530438125308141072485842330371933e-23   4.65603783169892119352069729080078283e-28   2.62354226599115890834594297816113624e-29  -1.16400414903162278662625263251522228e-32  7.55898399166654628278537602379140515e-30  2.3836221570493075249921509356301864e-32   1.53877344317513854636043756850882877e-23  1.45307089191800411598450185653416547e-33  1.99555705159742040704639758909509159e-28  9.68171800035564612383776741673348743e-14  1.77835764339012376423230359497764804e-28   1.56543805343491789512979618464365085e-17  6.8756843688753959384546129683265223e-07 
1.29173166211694478988647460937499956e-10  -3.06563745883809829527414668146442058e-29  -6.12866395412203913408447326915154801e-44  -3.55159014158504153617813512832676105e-46  -2.08140091306733483102087055364157038e-33  -3.94976999279602818070517542749023152e-23  -4.73526147372458211762596709802088403e-01  1.45452626667644380414982410298339765e-29  6.12866395412204040801246142728294338e-44  -3.90020187564355908483320351191452659e-88  -1.41275123659610954699734652229675339e-75  1.09146939966307055832143869365364522e-34  5.90926369778405037736567950823428233e-34  2.29139830212252476672060817778798241e-59  8.49207087015167441856554768445345436e-43   1.021334789375424716916331453264763e-54    6.86598961608338751121567605390328213e-54  7.75857943466289794170630747506081217e-48  1.37225588837285945469619618662290811e-42  1.22370870262031176032416110496467636e-50  1.86638968441495363543523602974616375e-49  1.60376256293398826439086418544186723e-41  7.77648137468867445769839389566620843e-41  1.77997471653668396422784876948870621e-39  6.52278296014873016002072377743639078e-50  4.06062562768605465083312684534704164e-35  4.05439701507516363308614994067333132e-28  1.09516407302148689971795788011237837e-45   1.16806950757250839111269426803552655e-42  4.32051469482975442189693421465230249e-31  1.45912116325932473983925404927107957e-36  2.62171349835957784290257774529595293e-41  1.37912134287985656897907582364774208e-33  1.86885682419379408858500946495861534e-41  1.88661799976142858689329770421697221e-35  2.26175658451611680280615161936257457e-30  4.908477480731748287820823144216825e-23     4.77588362735343107617407956904755587e-28   2.69107189561751841023056333608842115e-29  -1.27125244629317193988252049541634218e-32  7.75355123613538435911577209016875252e-30  2.44497627493912494490105209497133767e-32  1.57838126732565926735841184730078931e-23  1.49047274377643792769280305178165658e-33  2.04692242518933143234800164689211267e-28  9.68172169796366050441813064363964123e-14  1.77835832257428037700852205896380036e-28   1.56543865130156637473420764817340808e-17  6.87568699481282003726044243670957904e-07
1.32414629124104976654052734375000051e-10  -3.22142583048815113014109690986489939e-29  -6.44010801449521667670008503984582221e-44  -3.73207576454800090152049502951766984e-46  -2.13372762243644043826150370644642438e-33  -4.19984779839528212299795896953842773e-23  -5.18309036234064011492038440135404841e-01  1.49102607935566731801025655766690507e-29  6.44010801449521798259599215351167295e-44  -4.09840333953547577544089979083029026e-88  -1.44826799980309178417383378469470781e-75  1.11903604548794225658147521816394802e-34  6.05851073988424146640533806957199303e-34  2.63384870197707532688234565369654303e-59  9.74968803546933705535365827688628895e-43   1.17258743225777179967566184747479057e-54  7.45317433772387063429845022714412346e-54  8.42209912525439942399219292398489162e-48  1.48961226915535338840287389206248536e-42  1.32133509895286958805411992992599167e-50  2.02600431598843163252335013693263938e-49  1.74091718436787556602825755055538811e-41  8.44153347333311054486915006402597767e-41  1.93219985072394981579733987347765706e-39  7.0806175755274300514491102697124158e-50   4.26697614839388516580545466345797258e-35  4.26043101375575249928131210607683363e-28  1.15081748642351758626092534783932218e-45   1.22742778711128924152866795542056519e-42  4.51993176375852763691510701873678425e-31  1.53327021603743337912569574584077996e-36  2.75494271705222357127430119418383461e-41  1.44920499471127279877973469435079793e-33  1.96382766317454811098198968896305476e-41  1.98249141925188558458639496117376975e-35  2.31851299622861756586714196705629099e-30  5.03165058020900747760427866392121811e-23   4.8957294230065712977024721081954643e-28    2.75860152524310614856053339630979594e-29  -1.38322764867791607289375576319168654e-32  7.94811848060453559787975431567529164e-30  2.50633039282904111560621702201709729e-32  1.61798909147623123650729045261096632e-23  1.52787459563492013242431640738577307e-33  2.09828779878130891819225077470801725e-28  9.68172496237178748474373126572910913e-14  1.77835892218740105941733078589399275e-28   1.56543917912407718629566388253361713e-17  6.87568931310384353990141742946467268e-07
1.35656092036515474319458007812500506e-10  -3.38107510543576752214785731116466574e-29  -6.7592705931826285724125562713296345e-44   -3.91703447718733102714590655380208513e-46  -2.18605904009384323596598559459275066e-33  -4.45615215669308569097911291489758529e-23  -5.57149058377868450457122108687413897e-01  1.52752589203496515056012985744263509e-29  6.75927059318262991027637676700333916e-44  -4.30151695602669744894176093251554975e-88  -1.48378795876158558632201520676593147e-75  1.14661137503973005098847950880212852e-34  6.20780479606677201235887563276589827e-34  2.9974857585282650399304705732313468e-59   1.10848198510600879026856000373159242e-42   1.33316270212012196518165312793834242e-54  8.06677690558793118375849421488926016e-54  9.11547102505085078310939649164231223e-48  1.6122485945729969931638726737691468e-42   1.42308134180093656292754130932305464e-50  2.19280010225134545867677966127977214e-49  1.88424247163094374388304122477367802e-41  9.13650678131805835141659971946977389e-41  2.0912737116744099436038687068497541e-39   7.66354960257981846018375774676910364e-50  4.47844061569197830785428109957180314e-35  4.47157111472005025598428230229472809e-28  1.20785014802287540946432861062376822e-45   1.28825713185606007128585951724668099e-42  4.7233246050538586592659118211058427e-31   1.6092569048895775289663066485433368e-36   2.89147375564967398105972357387165642e-41  1.52102552972315053484381729229014496e-33  2.06115216450806849486162334749605536e-41  2.08074086974835901216676348813054021e-35  2.37526940794046968664332899533296129e-30  5.15482367968485898007522498241696797e-23   5.0155752186583418581058749082443588e-28    2.82613115486792212333585315882523729e-29  -1.49992975618585518565995843584134272e-32  8.14268572507399999907732270031082804e-30  2.56768451071905603710764571676746526e-32  1.65759691562685445380707338443950662e-23  1.56527644749345073017904192334648765e-33  2.14965317237335286457914497254288e-28     9.68172779358002706481456928300199624e-14  1.77835944222948581145872977576831233e-28   1.5654396369024503298141648877244063e-17   6.87569132374846644637753794659154607e-07
1.38897554948925971984863281249999525e-10  -3.54458528368094747129442788536375073e-29  -7.08615169018427482122188696360333032e-44  -4.10646627950303191305436970117980181e-46  -2.23839516603954322413431621808047326e-33  -4.71868306768943888464863726356781839e-23  -5.90046213803871528657847707582128291e-01  1.56402570471433730179944400231051186e-29  7.08615169018427619105361526775777966e-44  -4.50954272511722410533578693697035929e-88  -1.51931111347159095344189078851020638e-75  1.1741953883184339415424515655681233e-34   6.3571458663316420152262921978153096e-34   3.38230947177609390586498293639197645e-59  1.24974663169239269605613729657419622e-42   1.50306059896247521343430529465550049e-54  8.70679731967556915959580801713794023e-54  9.83869513405225201905791817803324267e-48  1.74016486462579026897919253174289685e-42  1.52894743116451268494442524315581584e-50  2.36677704320369511389552460278753041e-49  2.03373842472319279795521520809665208e-41  9.86140129864351787734074286199820551e-41  2.25719629938806434764743526960497696e-39  8.27157904130589538622466620860650867e-50  4.69501902958033407697960615368835527e-35  4.68781731796805690319506052932741297e-28  1.26626205781956036932816766846573376e-45   1.3505575418068208803842689535138072e-42   4.93069321871574748894934862175967232e-31  1.68708122981575718936108675737883125e-36  3.03130661415192907225884488435944666e-41  1.59458294791548977717132361746580217e-33  2.16083032819435524022391044055763483e-41  2.18136635125084886963440328508723535e-35  2.43202581965167316513471270419235697e-30  5.27799677915930279523366209970377687e-23   5.13542101430874275738428796919427668e-28   2.89366078449196633455652262363480354e-29  -1.62135876881698927818112851336518157e-32  8.33725296954377756270847724407578955e-30  2.62903862860916970940533817922247195e-32  1.69720473977752891925776064278628787e-23  1.6026782993520297209569795996637825e-33   2.20101854596546327150868424039660135e-28  9.68173019158837924463064469545830256e-14  1.77835988270053463313271902858634449e-28   1.56544002463668580528971066374564731e-17  6.87569302674668875668880398809046371e-07
1.42139017861336469650268554687501414e-10  -3.71195636522369097758080863246235661e-29  -7.42075130550015542312807711666697875e-44  -4.30037117149510355924588447165119771e-46  -2.29073600027354040276649557690960405e-33  -4.98744053138434170400653201554953485e-23  -6.17000502512073246094215237728315788e-01  1.60052551739378377172819899227063456e-29  7.42075130550015682492770765577520517e-44  -4.72248064680705574462297780419500544e-88  -1.55483746393310788553346052992777779e-75  1.20178808532405392824339138846203362e-34  6.50653395067885147500758776472131904e-34  3.7883198417205619246858827431795979e-59   1.39876274330608542289809770621667464e-42   1.68228112278483154443361834762646938e-54  9.37323557998678456181039163389229104e-54  1.05917714522586031318377579831588299e-47  1.87336107931373321584883346598394113e-42  1.638933367043597954104771731424496e-50    2.54793513884548059817958496145628844e-49  2.18940504364462272824477950052474892e-41  1.06162170253094891226415794916120649e-40  2.42996761386491302792803956174369466e-39  8.90470589170566082957183565522594865e-50  4.91671139005895247318142982580780702e-35  4.90916962349977244091364678717478871e-28  1.32605321581357246585244252136527924e-45   1.41432901696357166882389626422216617e-42  5.14203760474419412596541742069854049e-31  1.76674319081597236031003607234736992e-36  3.17444129255898884487166512564748832e-41  1.66987724928829052576225366987783603e-33  2.26286215423340834706885096814804432e-41  2.28436786375935515698931435204404991e-35  2.48878223136222800134129309363477946e-30  5.4011698786323389230795900157820812e-23    5.25526680995777399553771129104537975e-28   2.96119041411523878222254179073846746e-29  -1.74751468657131835045726599576349938e-32  8.53182021401386828877321794697025395e-30  2.69039274649938213249929440938220854e-32  1.73681256392825463285935222765156293e-23  1.64008015121065710475812943633772054e-33  2.25238391955764013898086857826928087e-28  9.68173215639684402419195750309802809e-14  1.77836024360054752443929854434858006e-28   1.56544034232678361272230121059751975e-17  6.87569442209851047083521555396116111e-07
1.45380480773746967315673828125000433e-10  -3.88318835006399804100699955246011e-29     -7.76306943913027037813112673052015146e-44  -4.49874915316354596572045086521570069e-46  -2.34308154279583477186252367108024035e-33  -5.26242454777779414905279717084253893e-23  -6.38011924502473602766224705689299117e-01  1.63702533007330456034639482732293513e-29  7.76306943913027181189865393105512862e-44  -4.94033072109619236680333353418923262e-88  -1.59036701014613638259672443101848221e-75  1.22938946605659001109129897748375228e-34  6.65596904910840039170276233348264466e-34  4.21551686836166909639316999359298386e-59  1.55553031994708697079444123265866067e-42   1.87082427358719095817959228685089972e-54  1.00660916865215773904022450651498997e-53  1.13746999796699041214489159070172523e-47  2.01183723863682583377279547649193253e-42  1.75303914943819237040858077412883156e-50  2.73627438917670191152896073728551384e-49  2.35124232839523353475173410205747331e-41  1.14009539613159720873191096083096205e-40  2.60958765510495598444568158326550195e-39  9.56293015377911479022526608662547329e-50  5.14351769712783349645975211593015838e-35  5.13562803131519686914004107583680551e-28  1.38722362200491169903715316932221036e-45   1.47957155732631243660474144937144158e-42  5.35735776313919857031411821792196105e-31  1.84824278789022304181315459344861437e-36  3.32087779087085329889818429773527202e-41  1.74690843384155278061660744952610885e-33  2.36724764262522781539644493026686288e-41  2.38974540727387787423149668900075577e-35  2.54553864307213419526307016366000513e-30  5.52434297810396736361300873065165255e-23   5.37511260560543557256614487379740665e-28   3.02872004373773946633391066013631851e-29  -1.8783975094488424024883708830359011e-32   8.72638745848427217727154480899367674e-30  2.75174686438969330638951440724640154e-32  1.77642038807903159461184813903507892e-23  1.67748200306933288158249143336829227e-33  2.30374929314988346699569798616082521e-28  9.68173368800542140349850770592124289e-14  1.7783605249295244853784683230547149e-28    1.56544058997274375211193652827987823e-17  6.87569550980393158881677264420369703e-07
1.48621943686157464981079101562499453e-10  -4.05828123820186866157300064535715092e-29  -8.11310609107461968623103580516271025e-44  -4.70160022450835913247806888187404482e-46  -2.39543179360642633142240050059229434e-33  -5.54363511686979621978743272944653697e-23  -6.53080479775072598673876101872529673e-01  1.67352514275289966765403150746739022e-29  8.11310609107462115196645409359768472e-44  -5.16309294798463397187685412695279297e-88  -1.62589975211067644463168249178233324e-75  1.256999530516042190086174332633316e-34    6.80545116162028876531181590410011734e-34  4.66390055169941542098684468763262524e-59  1.72004936161539733974516787590025603e-42   2.06869005136955345467222711232881412e-54  1.07853656392799476453713683109115383e-53  1.21874807162861549878913919496097581e-47  2.15559334259506812275107856326705951e-42  1.87126477834829593385585237126889501e-50  2.93179479419735905394365193027553342e-49  2.51925027897502521747607901269491456e-41  1.22156121066629667713733332120916524e-40  2.79605642310819321720036133417050977e-39  1.02462518275262572681849575028062949e-49  5.3754379507869771468145730240552888e-35   5.36719254141433018787424339531351318e-28  1.44977327639357806888229961233670416e-45   1.54628516289504318372680450896182511e-42  5.57665369390076082199545101343000692e-31  1.9315800210385092338704423206829216e-36   3.47061610908752243433840240062316565e-41  1.82567650157527654173438495641063962e-33  2.47398679336981364520669232691434874e-41  2.49749898179441702136095029595737333e-35  2.60229505478139174690004391426812147e-30  5.64751607757418811683391824431222993e-23   5.49495840125172748846958871745051916e-28   3.09624967335946838689062923182810874e-29  -2.01400723744956143427444317518258426e-32  8.920954702954989228203457830146301e-30    2.81310098228010323107599817281529405e-32  1.81602821222985980451524837693690927e-23  1.71488385492805705143006559075541697e-33  2.35511466674219325555317246407129039e-28  9.68173478641411138255029530392773677e-14  1.77836072668746551595022836470492092e-28   1.56544076757456622345861661679273986e-17  6.87569628986295211063347525881793925e-07
1.51863406598567962646484374999999907e-10  -4.2372350296373028392788119111534327e-29   -8.47086126133320334742780434059518021e-44  -4.9089243855295430595187385216253233e-46   -2.4477867527053150814461260654456497e-33   -5.83107223866034791621043869136136586e-23  -6.6220616832987023381716943102379466e-01   1.71002495543256909365110903270400762e-29  8.47086126133320484513110814340248657e-44  -5.39076732747238055984353958248591885e-88  -1.66143568982672807163833471221924233e-75  1.28461827870241046522801745391075149e-34  6.95498028821451659583474847657333351e-34  5.13347089173380089846690682529808024e-59  1.89231986831101652975027763594144302e-42   2.27587845613191903391152282406026085e-54  1.15310574382618953267177613711762738e-53  1.30301136621073557311651861109350314e-47  2.30462939118846008278368272630910156e-42  1.99361025377390864444658652284463033e-50  3.13449635390745202542365854042580557e-49  2.69342889538399777641781423243722214e-41  1.30601914613504731748042503029565881e-40  2.98937391787462472619207881445846456e-39  1.09546709129470882634509099037670167e-49  5.61247215103638342424589255018296647e-35  5.60386315379717239711625374560486191e-28  1.51370217897957157538788185040863973e-45   1.61446983366976391019008544299325484e-42  5.79992539702888088100941580722279965e-31  2.01675489026083093648189925404993924e-36  3.62365624720899625119231943431078717e-41  1.9061814524894618091155861905315043e-33   2.58307960646716583649959315809038871e-41  2.60762858732097259837767517291397493e-35  2.65905146649000065625221434545901181e-30  5.7706891770430011827423185567641396e-23    5.61480419689664974324804282200461773e-28   3.1637793029804255438926975058139558e-29   -2.1543438705734754458154828722034691e-32   9.11552194742601944156895701042763083e-30  2.87445510017061190655874570608882529e-32  1.85563603638073926256955294135697241e-23  1.75228570678682961430085190849913739e-33  2.40648004033456950465329201200048349e-28  9.68173545162291396134732029711771992e-14  1.77836084887437061615457866929901765e-28   1.56544087513225102676234147613617093e-17  6.87569676227557203628532339780412285e-07
1.55104869510978460311889648437499644e-10  -4.42004972437030057412443334984932871e-29  -8.83633494990602136172143233681742315e-44  -5.12072163622709774684245978447057247e-46  -2.50014642009250102193370036564071472e-33  -6.1247359131494492383218150565878494e-23   -6.6538899016686650819610469899959744e-01   1.74652476811231283833762740303291957e-29  8.83633494990602289139261608047116123e-44  -5.62335385955943213070338990078912145e-88  -1.69697482329429126361668109232943431e-75  1.31224571061569483651682834131606172e-34  7.10455642889108388327156005090238813e-34  5.62422788846482552883335640659047793e-59  2.07234184003394454080977051278259306e-42   2.49238948787428769589747942204560989e-54  1.23031670834674204344414242459469778e-53  1.39025988171335063512702983909957038e-47  2.45894538441700171387060796561845828e-42  2.12007557571503050218078322885630438e-50  3.34437906830698082596898056773747018e-49  2.87377817762215121157693976128457202e-41  1.39346920253784912976118608809084798e-40  3.18954013940425051142083402413012699e-39  1.1688187410041607776023123289510696e-49   5.85462029787605232875371069431379041e-35  5.84563986846372349686607212671095129e-28  1.57901032976289221855389988353807752e-45   1.68412556965047461599458425146577278e-42  6.027172872523558747356012599300558e-31    2.10376739555718814964752539355009385e-36  3.7799982052352747494599353987988582e-41   1.98842328658410858276021115188873139e-33  2.69452608191728438927514742379518088e-41  2.72013422385354460528167131987070893e-35  2.71580787819796092331958145723292896e-30  5.89386227651040656133820966800751206e-23   5.73464999254020233690150718745995128e-28   3.23130893260061093734011548209406291e-29  -2.29940740882058443711148997409882527e-32  9.31008919189736281736804234983913448e-30  2.93580921806121933283775700706693449e-32  1.89524386053166996877476183229546409e-23  1.78968755864565057019485038659954372e-33  2.45784541392701221429605662994875299e-28  9.68173568363182913988958268549117482e-14  1.77836089149023978599151923683730379e-28   1.56544091264579816202311110631004099e-17  6.87569692704179136577231706116221846e-07
