time                                       sum(surf)                                  <gas> H2(g)  <gas> H2O(g)  <gas> CO(g)  <gas> CO2(g)  <gas> CH4(g)  <gas> CH3COOH(g)  <Pd111> *                                  <Pd111> H*                                 <Pd111> O*                                 <Pd111> OH*                                <Pd111> H2O*                               <Pd111> C*                                  <Pd111> CO*                                <Pd111> CO2*                               <Pd111> COOH*                              <Pd111> CCO*                               <Pd111> CCOO*                              <Pd111> CCOOH*                             <Pd111> CH*                                <Pd111> CHCO*                              <Pd111> CHCOO*                             <Pd111> CHCOOH*                            <Pd111> CH2*                               <Pd111> CH2CO*                             <Pd111> CH2COO*                            <Pd111> CH2COOH*                           <Pd111> CH3*                                <Pd111> CH3CO*                             <Pd111> CH3COO*                            <Pd111> CH3COOH*                           <Pd111> co-H2O*
1.74553646985441446304321289062500217e-10  9.99999999999999999999999999999990756e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999956432231186830633107618881e-01  1.20017100291232977776458547318747248e-16  2.58565327444579444417446351843208993e-38  2.7325179477054401859064517506257043e-27   1.5024502653665161571752996402303111e-69    9.8673608988768599416300366055355811e-53   2.89643159650405272304018809577775834e-42  7.94565215074328821840085727398871015e-63  6.2616846211201365618710053366039807e-38   8.48668885383004968721916527501690671e-58  1.67087152700785562067198412027101392e-50  4.30771644437628072915836642608919902e-38  4.59248657841312655495596321802482105e-41  3.10054044591381029830740519466483238e-46  2.93057428710204530207137875562316672e-43  1.15778780049117204451544010706050748e-32  2.19513011091615383957511035617065498e-40  1.14480946251873325564004057412959878e-37  5.58456455275857035231576544685549363e-33  3.37994443573852819434191115609696957e-23  -3.91246922641046267756740133599382911e-33  5.46503589534810669787669902482020082e-27  2.40034166783021575390381363746989556e-16  4.35674087618684849958952464949483352e-11  0.0000000000   
1.77795109897851943969726562499999236e-10  9.99999999999999999999999999999985363e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999959939312488355148082264422e-01  1.22245830175925396684934499741961726e-16  2.68257619372538151403056788554847036e-38  2.78326108677358469925979177593800259e-27  1.55876946037727110527862170537134476e-69   1.097974981210306100368683291483202e-52    3.00500541307973931178479774727434474e-42  8.09356821822174512878885310477677739e-63  6.37897356321778651154138520294858102e-38  9.16062281962889299740720721421420694e-58  1.80289915565683284109021774579526917e-50  4.55218312058258133127481414311016911e-38  4.83890621827742128305555426891214856e-41  3.27649844085857354009685415463100838e-46  3.09688721737544285594113954874813652e-43  1.20118717695636858416849598948048892e-32  2.26939240031856003305342349324369946e-40  1.18772251417630776987012425878300929e-37  5.79390131229971391717773495316956188e-33  3.44271035119242993729881235586947653e-23  -4.17780123689870137793668582996051613e-33  5.56652217348204266063798441528584084e-27  2.44491625924747258051857621503866388e-16  4.00603207741543157917616704862016736e-11  0.0000000000   
1.8103657281026244163513183593749969e-10   9.99999999999999999999999999999993452e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999963178074056875947704373454e-01  1.24474559366107778458708749678111397e-16  2.78128241575136446489036590258947933e-38  2.83400421002934400837827387937715764e-27  1.6161248810052139117205608593986769e-69    1.21693367451177063674809866333059073e-52  3.11557697708590231774635980184753897e-42  8.24149753940748367811427192837271808e-63  6.49629925445334375586753022311218692e-38  9.87095034748702175317596657125914636e-58  1.94202225194402770014637398474258833e-50  4.80572824241411394517994767353387578e-38  5.0936594590013604235060589988462128e-41   3.45899073943991692862046048709876988e-46  3.26937631409827132490189067801808968e-43  1.24538505733206409790033597713120372e-32  2.34460264522937224510107242549572459e-40  1.23142513096548284901232815590746243e-37  6.00708969719759501521447919641216475e-33  3.50547624708660920771895675514855897e-23  -4.45416598194828333025059154630059981e-33  5.66800841999116492047517353184498183e-27  2.48949083677453062042114457710338724e-16  3.68215525194459454702864812780879772e-11  0.0000000000   
1.84278035722672939300537109375000144e-10  9.99999999999999999999999999999990081e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999966109988728274828068347044e-01  1.26703287762057669288660661009803178e-16  2.88177194053144750833371406059391835e-38  2.88474731520226336843453680949835987e-27  1.67451652706968076657011684476334851e-69   1.34386343065744457829044368428393313e-52  3.22814629133764986155997053257695793e-42  8.38944010820464932481178748286275982e-63  6.61366168969781912568875759162884806e-38  1.06186623634431263148813152771070062e-57  2.08843319058184598037800996341280004e-50  5.06851732228267473829680798555673219e-38  5.35687519035059601252481034097501908e-41  3.64813647024114283797666503014292819e-46  3.44815417765548361416834820590328035e-43  1.29038144128722460303285289085521302e-32  2.42074642612113216780557879127274352e-40  1.27591731288767086251005480129017482e-37  6.22412970745220150873840507997096339e-33  3.56824212061266326826569457042780838e-23  -4.74176529295552628742089509366247237e-33  5.76949463033456398773353917582089637e-27  2.53406539841694107827341633479262699e-16  3.38896311618618771044058428571095975e-11  0.0000000000   
1.87519498635083436965942382812499164e-10  9.99999999999999999999999999999983726e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999968696529338433585268629403e-01  1.28932015264052615365669597619654761e-16  2.98404476807333485594046885060077183e-38  2.9354904000218880346012193148566628e-27   1.73394439839000785989628940391644348e-69   1.47901551051269289998491226253158217e-52  3.34271335865009006386072621254243962e-42  8.53739591851738752731607350633369952e-63  6.73106086382222345184438450303283874e-38  1.14047497935358970428791252627153453e-57  2.24232434628269346432268280810581199e-50  5.34071587260005987804843604737583249e-38  5.62868230209078008632914122844674248e-41  3.84405476184555364226390862183844574e-46  3.63333340843203262895522819487440483e-43  1.33617632849081611688793955149515393e-32  2.49780932346638149325446422892081472e-40  1.32119905994428417980670673071843842e-37  6.44502134306352126006191950723426468e-33  3.63100796896218938160237601820084888e-23  -5.04080100131674800235937308069492482e-33  5.87098079997133037275835414853721548e-27  2.57863994218025515873728909923494451e-16  3.13030838655206137670559192097669134e-11  0.0000000000   
1.90760961547493934631347656249999618e-10  9.99999999999999999999999999999974e-01     1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999970899168723234015399628148e-01  1.31160741772370162880614923390281105e-16  3.08810089838473071929048676364907489e-38  2.9862334622177632620509601440074535e-27   1.79440849478553138176807827930927429e-69   1.62264117494288057682069830626222027e-52  3.45927818183833104528372311482403428e-42  8.68536496424984374406180373687203444e-63  6.84849677169756756517372815185831911e-38  1.22302035638040242975252684590426654e-57  2.40388809375897593451794964512196673e-50  5.62248940577806553185787282718839398e-38  5.90920968398756468113638459441040706e-41  4.04686474283645171558063210026054404e-46  3.82502660681287127447724670740213731e-43  1.38276971861180465678748877989368634e-32  2.57577691773766191353525037678612115e-40  1.36727037213673517034568647997958287e-37  6.66976460403154213149742938159054641e-33  3.69377378932678481039235131496136987e-23  -5.35147493842826622797780211604720398e-33  5.97246692436055458589489125131757022e-27  2.62321446607002406647466048155901063e-16  2.91004377945406585311728743225528596e-11  0.0000000000   
1.94002424459904432296752929687500072e-10  9.99999999999999999999999999999990467e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999972679379718557914555804824e-01  1.33389467187287858024376002204292718e-16  3.19394033147333930996362429077785905e-38  3.03697649951943430595639804550576059e-27  1.85590881607558752225448321339271763e-69   1.77499168481337258378699572366401508e-52  3.57784076371748092646405751250143842e-42  8.83334723930616343348365191256444163e-63  6.96596940819486229651610573263950731e-38  1.30960146002861984391756167970446404e-57  2.57331680772309917350136760076102702e-50  5.91400343422848786714815929319085154e-38  6.19858622580660183316387337201410301e-41  4.25668554179713943202527630348378612e-46  4.02334637318295245594911980595695302e-43  1.43016161131915624005339339689343975e-32  2.65463478940751512073545887321469294e-40  1.4141312494664362035703965848608277e-37   6.89835949035625198535734160642769763e-33  3.75653957889804681729897067720293021e-23  -5.67398893568639871718795880836774004e-33  6.07395299896132713748842328548543229e-27  2.6677889680917990061474280928933867e-16   2.7320220113040514469692872181970057e-11   0.0000000000   
1.97243887372314929962158203124999809e-10  9.99999999999999999999999999999979296e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999973998635160287078831547788e-01  1.35618191409083246987832197944305069e-16  3.3015630673468648395397379230259747e-38   3.08771950965644642149017176790684917e-27  1.91844536207951247142450394861796454e-69   1.93631830098953389587299842292556666e-52  3.69840110710264782803682567865445465e-42  8.98134273759049205401629177149725357e-63  7.08347876818511847671083443991079532e-38  1.40031738290211098281860422076794576e-57  2.7508028628874689638104938013231641e-50   6.21542347036312305134233641358039349e-38  6.49694081731354357862894049440597005e-41  4.47363628731091916569628206958343667e-46  4.22840530792722907858556355300950405e-43  1.47835200628183688400754622333703608e-32  2.73436851894848280694261135655264233e-40  1.46178169193479964892423958114948371e-37  7.13080600203763868395406308513398724e-33  3.81930533486757266498558432141923561e-23  -6.00854482448746322290161976630539998e-33  6.17543901923273853788422305236439289e-27  2.71236344625113118241748954436670251e-16  2.60009579851386846555520767745162834e-11  0.0000000000   
2.00485350284725427627563476562499905e-10  9.99999999999999999999999999999990178e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999974818407884303304321305488e-01  1.37846914338033875961862874492930378e-16  3.41096910601301151959868415143248414e-38  3.13846249035834486382492005976586485e-27  1.98201813261664241934714022743611318e-69   2.10687228433672948806790031223520738e-52  3.82095921480893987063712388636306247e-42  9.12935145300697506409439705175707239e-63  7.20102484653934693659723146820630709e-38  1.4952672176047448824912416621903969e-57   2.93653863396449108798288537310833838e-50  6.52691502659376725186344515655426613e-38  6.80440234827404195374891889473491196e-41  4.69783610796109329069209023663450129e-46  4.44031601143065404760129401103039827e-43  1.52734090316881260597184008006715801e-32  2.81496368683310666424422946514596833e-40  1.51022169954323787585061800463282114e-37  7.36710413907569008960000072109753219e-33  3.88207105442695961611554246410389386e-23  -6.35534443622777749803056159850887987e-33  6.27692498063387929742756335327788394e-27  2.75693789855357179994674244710747838e-16  2.51811785749536721616866520866916484e-11  0.0000000000   
2.0372681319713593e-10                     9.99999999999999999999999999999992489e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      9.99999999975100170726488387119480534e-01  1.40075635874417291137347395732777102e-16  3.52215844747948356172031946703600049e-38  3.18920543935467488813328166963786862e-27  2.04662712750631355609139179229812599e-69   2.28690489572032433536089529978085783e-52  3.94551508965146517490004840870664002e-42  9.27737337945975792215264149143011072e-63  7.31860763812855850701461401205984781e-38  1.59455005674039057897106119706728276e-57  3.13071649566657132855609944241603586e-50  6.84864361533221663613452649030791907e-38  7.12109970845374899474114150614800725e-41  4.92940413233096418111114164271118677e-46  4.65919108407818026821102724248953607e-43  1.57712830164904942326816778792622233e-32  2.89640587353392838472783483734062468e-40  1.55945127229316325379293439109797112e-37  7.60725390147039406460756141770587971e-33  3.94483673476780493335219532175043735e-23  -6.71458960230365929548656091362638202e-33  6.37841087862383992646371698954929748e-27  2.80151232300467206339708441224427565e-16  2.48994090466039800610327621049958805e-11  0.0000000000   
